record_type,algorithm,step,event,row,col,parent_row,parent_col,g,f,frontier_size,maze_rows,maze_cols,cell_value,start_row,start_col,end_row,end_col
EVENT,A*,185,EXPAND,12,16,12,15,25,37,26,,,,,,,
EVENT,A*,186,EXPAND,12,17,11,17,26,37,25,,,,,,,
EVENT,A*,187,DISCOVER,13,17,12,17,27,37,26,,,,,,,
EVENT,A*,188,EXPAND,12,19,11,19,28,37,25,,,,,,,
EVENT,A*,189,EXPAND,12,20,11,20,29,37,24,,,,,,,
EVENT,A*,190,DISCOVER,12,21,12,20,30,37,25,,,,,,,
EVENT,A*,191,DISCOVER,13,20,12,20,30,37,26,,,,,,,
EVENT,A*,192,EXPAND,12,21,12,20,30,37,25,,,,,,,
EVENT,A*,193,EXPAND,13,6,12,6,16,37,24,,,,,,,
EVENT,A*,194,DISCOVER,13,5,13,6,17,39,25,,,,,,,
EVENT,A*,195,EXPAND,13,8,12,8,18,37,24,,,,,,,
EVENT,A*,196,EXPAND,13,12,12,12,22,37,23,,,,,,,
EVENT,A*,197,DISCOVER,14,12,13,12,23,37,24,,,,,,,
EVENT,A*,198,DISCOVER,13,11,13,12,23,39,25,,,,,,,
EVENT,A*,199,EXPAND,13,13,12,13,23,37,24,,,,,,,
EVENT,A*,200,EXPAND,13,14,12,14,24,37,23,,,,,,,
EVENT,A*,201,EXPAND,13,17,12,17,27,37,22,,,,,,,
EVENT,A*,202,DISCOVER,13,18,13,17,28,37,23,,,,,,,
EVENT,A*,203,DISCOVER,14,17,13,17,28,37,24,,,,,,,
EVENT,A*,204,EXPAND,13,18,13,17,28,37,23,,,,,,,
EVENT,A*,205,EXPAND,13,20,12,20,30,37,22,,,,,,,
EVENT,A*,206,DISCOVER,14,20,13,20,31,37,23,,,,,,,
EVENT,A*,207,EXPAND,14,12,13,12,23,37,22,,,,,,,
EVENT,A*,208,DISCOVER,15,12,14,12,24,37,23,,,,,,,
EVENT,A*,209,DISCOVER,14,11,14,12,24,39,24,,,,,,,
EVENT,A*,210,EXPAND,14,17,13,17,28,37,23,,,,,,,
EVENT,A*,211,DISCOVER,15,17,14,17,29,37,24,,,,,,,
EVENT,A*,212,DISCOVER,14,16,14,17,29,39,25,,,,,,,
EVENT,A*,213,EXPAND,14,20,13,20,31,37,24,,,,,,,
EVENT,A*,214,DISCOVER,14,21,14,20,32,37,25,,,,,,,
EVENT,A*,215,DISCOVER,15,20,14,20,32,37,26,,,,,,,
EVENT,A*,216,EXPAND,14,21,14,20,32,37,25,,,,,,,
EVENT,A*,217,DISCOVER,14,22,14,21,33,37,26,,,,,,,
EVENT,A*,218,DISCOVER,15,21,14,21,33,37,27,,,,,,,
EVENT,A*,219,EXPAND,14,22,14,21,33,37,26,,,,,,,
EVENT,A*,220,DISCOVER,14,23,14,22,34,37,27,,,,,,,
EVENT,A*,221,DISCOVER,13,22,14,22,34,39,28,,,,,,,
EVENT,A*,222,EXPAND,14,23,14,22,34,37,27,,,,,,,
EVENT,A*,223,DISCOVER,14,24,14,23,35,37,28,,,,,,,
EVENT,A*,224,DISCOVER,15,23,14,23,35,37,29,,,,,,,
EVENT,A*,225,EXPAND,14,24,14,23,35,37,28,,,,,,,
EVENT,A*,226,DISCOVER,14,25,14,24,36,37,29,,,,,,,
EVENT,A*,227,DISCOVER,15,24,14,24,36,37,30,,,,,,,
EVENT,A*,228,EXPAND,14,25,14,24,36,37,29,,,,,,,
EVENT,A*,229,DISCOVER,15,25,14,25,37,37,30,,,,,,,
EVENT,A*,230,EXPAND,15,12,14,12,24,37,29,,,,,,,
EVENT,A*,231,DISCOVER,15,11,15,12,25,39,30,,,,,,,
EVENT,A*,232,EXPAND,15,17,14,17,29,37,29,,,,,,,
EVENT,A*,233,DISCOVER,15,18,15,17,30,37,30,,,,,,,
EVENT,A*,234,DISCOVER,16,17,15,17,30,39,31,,,,,,,
EVENT,A*,235,DISCOVER,15,16,15,17,30,39,32,,,,,,,
EVENT,A*,236,EXPAND,15,18,15,17,30,37,31,,,,,,,
EVENT,A*,237,EXPAND,15,20,14,20,32,37,30,,,,,,,
EVENT,A*,238,EXPAND,15,21,14,21,33,37,29,,,,,,,
EVENT,A*,239,DISCOVER,16,21,15,21,34,39,30,,,,,,,
EVENT,A*,240,EXPAND,15,23,14,23,35,37,29,,,,,,,
EVENT,A*,241,DISCOVER,16,23,15,23,36,39,30,,,,,,,
EVENT,A*,242,EXPAND,15,24,14,24,36,37,29,,,,,,,
EVENT,A*,243,DISCOVER,16,24,15,24,37,39,30,,,,,,,
EVENT,A*,244,EXPAND,15,25,14,25,37,37,29,,,,,,,
PATH,A*,0,,1,2,,,,,,,,,,,,
PATH,A*,1,,2,2,,,,,,,,,,,,
PATH,A*,2,,3,2,,,,,,,,,,,,
PATH,A*,3,,3,3,,,,,,,,,,,,
PATH,A*,4,,3,4,,,,,,,,,,,,
PATH,A*,5,,4,4,,,,,,,,,,,,
PATH,A*,6,,5,4,,,,,,,,,,,,
PATH,A*,7,,5,5,,,,,,,,,,,,
PATH,A*,8,,6,5,,,,,,,,,,,,
PATH,A*,9,,6,6,,,,,,,,,,,,
PATH,A*,10,,6,7,,,,,,,,,,,,
PATH,A*,11,,6,8,,,,,,,,,,,,
PATH,A*,12,,7,8,,,,,,,,,,,,
PATH,A*,13,,8,8,,,,,,,,,,,,
PATH,A*,14,,9,8,,,,,,,,,,,,
PATH,A*,15,,10,8,,,,,,,,,,,,
PATH,A*,16,,10,9,,,,,,,,,,,,
PATH,A*,17,,10,10,,,,,,,,,,,,
PATH,A*,18,,10,11,,,,,,,,,,,,
PATH,A*,19,,10,12,,,,,,,,,,,,
PATH,A*,20,,10,13,,,,,,,,,,,,
PATH,A*,21,,10,14,,,,,,,,,,,,
PATH,A*,22,,10,15,,,,,,,,,,,,
PATH,A*,23,,10,16,,,,,,,,,,,,
PATH,A*,24,,10,17,,,,,,,,,,,,
PATH,A*,25,,10,18,,,,,,,,,,,,
PATH,A*,26,,10,19,,,,,,,,,,,,
PATH,A*,27,,10,20,,,,,,,,,,,,
PATH,A*,28,,11,20,,,,,,,,,,,,
PATH,A*,29,,12,20,,,,,,,,,,,,
PATH,A*,30,,13,20,,,,,,,,,,,,
PATH,A*,31,,14,20,,,,,,,,,,,,
PATH,A*,32,,14,21,,,,,,,,,,,,
PATH,A*,33,,14,22,,,,,,,,,,,,
PATH,A*,34,,14,23,,,,,,,,,,,,
PATH,A*,35,,14,24,,,,,,,,,,,,
PATH,A*,36,,14,25,,,,,,,,,,,,
PATH,A*,37,,15,25,,,,,,,,,,,,
